SB,CalCOFI0808NH,8/28/2008,12:23,8/28/2008 12:23,8:00:00,8/28/2008 20:23,,,33.81033,-123.50083,AMH,AMH,,,,,,,,,,,,73,AMH,5,,116,,100,,,,,,26,13,39,ND,Dd,,,,OFF,6,ON,,1,5,,,,,,,,,,,"SIGHTED DURING DRILL BY CREW, CONFIRMED SIGHTING WHILE RESUMEING TRANSIT"
SE,CalCOFI0808NH,8/28/2008,12:23,8/28/2008 12:23,8:00:00,8/28/2008 20:23,,,33.81033,-123.50083,AMH,AMH,,,,,,,,,,,,73,AMH,,,,,,,,,,,26,13,39,ND,Dd,,,,OFF,6,ON,,1,5,,,,,,,,,,,ANIMALS MOVED BEHIND VESSEL
SB,CalCOFI0808NH,8/28/2008,12:31,8/28/2008 12:31,8:00:00,8/28/2008 20:31,,,33.82100,-123.47433,DLC,AMH,,,,,,,,,,,,74,AMH,1,,40,0.8,,,1.0,0.6,12,36,70,54,82,ND,Dsp,,,,ON,,ON,,1,,,,,,,,,,,,"SOME ANIMALS LOOKED DARK, BUT POSSIBLY DUE TO LIGHTING"
SP,CalCOFI0808NH,8/28/2008,12:37,8/28/2008 12:37,8:00:00,8/28/2008 20:37,,,33.82567,-123.46300,DLC,AMH,,,,,,,,,,,,74,AMH,5,,344,2.2,,,2.3,1.8,319,344,70,54,82,ND,Dsp,,,,ON,,ON,,1,,,,,,,,,,,,SMALL NUMBER OF ANIMAL SHIP ATTRACTED AND HUNG OUT BY STERN THEN MOVED OFF BEHIND SHIP WITH REST OF GROUP
SE,CalCOFI0808NH,8/28/2008,12:40,8/28/2008 12:40,8:00:00,8/28/2008 20:40,,,33.83183,-123.44817,DLC,AMH,,,,,,,,,,,,74,AMH,1,,254,0.3,,,,,,,70,54,82,ND,Dsp,,,,ON,,ON,,1,,,,,,,,,,,,MOVED OFF
SB,CalCOFI0808NH,8/28/2008,12:55,8/28/2008 12:55,8:00:00,8/28/2008 20:55,,,33.85117,-123.40133,DLC,AMH,,,,,,,,,,,,75,DLC,2,,117,1.1,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SE,CalCOFI0808NH,8/28/2008,13:00,8/28/2008 13:00,8:00:00,8/28/2008 21:00,,,33.85633,-123.38900,DLC,AMH,,,,,,,,,,,,75,DLC,2,,158,1.3,,,,,,,1,1,1,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0808NH,8/28/2008,13:40,8/28/2008 13:40,8:00:00,8/28/2008 21:40,,,33.90750,-123.26717,DLC,AMH,,,,,,,,,,,,76,DLC,5,,32,11.4,,,,,,,5,5,5,0,Dd,,,,ON,,ON,,1,,,,,,,,,,,,APPROACHED VESSEL AND MOVED TO STERN; NO BOWRIDING
SE,CalCOFI0808NH,8/28/2008,13:40,8/28/2008 13:40,8:00:00,8/28/2008 21:40,,,33.90750,-123.26717,DLC,AMH,,,,,,,,,,,,76,DLC,,,,,,,,,,,5,5,5,0,Dd,,,,ON,,ON,,1,,,,,,,,,,,,MOVED OFF
SB,CalCOFI0808NH,8/28/2008,17:48,8/28/2008 17:48,8:00:00,8/29/2008 1:48,,,34.08683,-122.92417,DLC,AMH,,,,,,,,,,,,77,AMH,5,,89,8.4,,,50m,,100m,,32,27,38,0,LO,,,,ON,,ON,,2,,,,,,,,,,,,"APPROACHED VESSEL, MOVED TO STERN, ACOUSTICS PICKED UP CLICKS"
SE,CalCOFI0808NH,8/28/2008,17:48,8/28/2008 17:48,8:00:00,8/29/2008 1:48,,,34.08683,-122.92417,DLC,AMH,,,,,,,,,,,,77,AMH,,,,,,,,,,,32,27,38,0,LO,,,,ON,,ON,,2,,,,,,,,,,,,
SB,CalCOFI0808NH,8/28/2008,18:00,8/28/2008 18:00,8:00:00,8/29/2008 2:00,,,34.10333,-122.89033,DLC,AMH,,,,,,,,,,,,78,LMM,2,,72,0.7,,,,,,,1,1,1,0,Bp,,,,OFF,,ON,,1,,,,,,,,,,,,SIGHTED BY ACOUSTICIAN
SE,CalCOFI0808NH,8/28/2008,18:04,8/28/2008 18:04,8:00:00,8/29/2008 2:04,,,34.10983,-122.87650,DLC,AMH,,,,,,,,,,,,78,LMM,2,,153,9.1,,,,,,,1,1,1,0,Bp,,,,OFF,,ON,,1,,,,AMH,DIGITAL,47,48,,,,,
SB,CalCOFI0808NH,8/28/2008,18:15,8/28/2008 18:15,8:00:00,8/29/2008 2:15,,,34.12433,-122.84617,DLC,AMH,,,,,,,,,,,,79,DLC,1,,75,8.1,,,5m,,54,96,6,4,8,ND,Dd,,,,ON,,ON,,1,,,,,,,,,,,,ROW OF ANIMALS WIDESPREAD APPROACHED VESSEL AND MOVED ON QUICKLY
SE,CalCOFI0808NH,8/28/2008,18:15,8/28/2008 18:15,8:00:00,8/29/2008 2:15,,,34.12433,-122.84617,DLC,AMH,,,,,,,,,,,,79,DLC,,,,,,,,,,,6,4,8,ND,Dd,,,,ON,,ON,,1,,,,,,,,,,,,ANIMALS GONE
SB,CalCOFI0808NH,8/29/2008,7:13,8/29/2008 7:13,8:00:00,8/29/2008 15:13,,,34.75983,-121.47100,DLC,AMH,,,,,,,,,,,,79a,LMM,5,,62,,50,,,,,,8,8,8,0,Dd,,,,OFF,,ON,,5,,,,,,,,,,,,BRIDGE NOTIFIED LMM OF SIGHTING
SE,CalCOFI0808NH,8/29/2008,7:13,8/29/2008 7:13,8:00:00,8/29/2008 15:13,,,34.75983,-121.47100,DLC,AMH,,,,,,,,,,,,79a,LMM,,,,,,,,,,,8,8,8,0,Dd,,,,OFF,,ON,,5,,,,,,,,,,,,
SB,CalCOFI0808NH,8/29/2008,12:11,8/29/2008 12:11,8:00:00,8/29/2008 20:11,,,34.96133,-121.01267,AMH,DLC,,,,,,,,,,,,80,DLC,2,,71,1,,,,,,,1,1,1,0,Mn,,,,ON,,ON,,1,34,,,,,,,,,,,FLUKE UP DIVE
SE,CalCOFI0808NH,8/29/2008,12:11,8/29/2008 12:11,8:00:00,8/29/2008 20:11,,,34.96133,-121.01267,AMH,DLC,,,,,,,,,,,,80,DLC,,,,,,,,,,,1,1,1,0,Mn,,,,ON,,ON,,1,34,,,,,,,,,,,
SB,CalCOFI0808NH,8/29/2008,12:15,8/29/2008 12:15,8:00:00,8/29/2008 20:15,,,34.96717,-121.00133,AMH,DLC,,,,,,,,,,,,81,DLC,2,,79,1.3,,,,,,,3,3,3,0,Mn,,,,ON,,ON,,1,34,,,AMH,DIGITAL,1,4,,,,,SIGHTING#80 INCLUDED?; FLUKE UP DIVE
SE,CalCOFI0808NH,8/29/2008,12:15,8/29/2008 12:15,8:00:00,8/29/2008 20:15,,,34.96717,-121.00133,AMH,DLC,,,,,,,,,,,,81,DLC,,,,,,,,,,,3,3,3,0,Mn,,,,ON,,ON,,1,34,,,,,,,,,,,
SB,CalCOFI0808NH,8/29/2008,12:15,8/29/2008 12:15,8:00:00,8/29/2008 20:15,,,34.96717,-121.00133,AMH,DLC,,,,,,,,,,,,82,DLC,2,,143,8,,,,,,,2,2,2,0,Mn,,,,ON,,ON,,1,,,,AMH,DIGITAL,5,6,,,,,MOVED TO STERN
SE,CalCOFI0808NH,8/29/2008,12:15,8/29/2008 12:15,8:00:00,8/29/2008 20:15,,,34.96717,-121.00133,AMH,DLC,,,,,,,,,,,,82,DLC,,,,,,,,,,,2,2,2,0,Mn,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0808NH,8/29/2008,12:27,8/29/2008 12:27,8:00:00,8/29/2008 20:27,,,34.98533,-120.96517,AMH,DLC,,,,,,,,,,,,83,DLC,1,,3,0.6,,,,,,,1,1,1,0,Mn,,,,ON,,ON,,8,,,,,,,,,,,,BREACH IN THE FOG
SP,CalCOFI0808NH,8/29/2008,12:28,8/29/2008 12:28,8:00:00,8/29/2008 20:28,,,34.98733,-120.96117,AMH,DLC,,,,,,,,,,,,83,DLC,2,,351,0.8,,,,,,,1,1,1,0,Mn,,,,ON,,ON,,9,,,,,,,,,,,,
SE,CalCOFI0808NH,8/29/2008,12:29,8/29/2008 12:29,8:00:00,8/29/2008 20:29,,,34.98883,-120.95850,AMH,DLC,,,,,,,,,,,,83,DLC,2,,312,0.3,,,,,,,1,1,1,0,Mn,,,,ON,,ON,,9,,,,,,,,,,,,
SB,CalCOFI0808NH,8/29/2008,12:31,8/29/2008 12:31,8:00:00,8/29/2008 20:31,,,34.99117,-120.95433,AMH,DLC,,,,,,,,,,,,84,DLC,2,,86,0.7,,,,,,,3,3,3,0,Mn,,,,ON,,ON,,1,,,,,,,,,,,,
SP,CalCOFI0808NH,8/29/2008,12:33,8/29/2008 12:33,8:00:00,8/29/2008 20:33,,,34.99517,-120.94700,AMH,DLC,,,,,,,,,,,,84,DLC,2,,73,0.7,,,,,,,3,3,3,0,Mn,,,,ON,,ON,,1,34,,,AMH,DIGITAL,13,17,,,,,FLUKE UP DIVE.
SB,CalCOFI0808NH,8/29/2008,12:34,8/29/2008 12:34,8:00:00,8/29/2008 20:34,,,34.99683,-120.94400,AMH,DLC,,,,,,,,,,,,85,AMH,2,,12,0.6,,,,,,,2,2,2,0,Mn,,,,ON,,ON,,1,34,,,AMH,DIGITAL,19,25,,,,,"BIRDS ASSOCIATED, SHEARWATERS, FLUKE UP DIVE"
SE,CalCOFI0808NH,8/29/2008,12:36,8/29/2008 12:36,8:00:00,8/29/2008 20:36,,,34.99867,-120.94067,AMH,DLC,,,,,,,,,,,,84,DLC,2,,182,2.1,,,,,,,3,3,3,0,Mn,,,,ON,,ON,,1,,,,AMH,DIGITAL,26,27,,,,,"BIRDS ASSOCIATED, SHEARWATERS,  "
SE,CalCOFI0808NH,8/29/2008,12:40,8/29/2008 12:40,8:00:00,8/29/2008 20:40,,,35.00433,-120.93050,AMH,DLC,,,,,,,,,,,,85,AMH,2,,336,1.4,,,,,,,2,2,2,0,Mn,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0808NH,8/29/2008,12:46,8/29/2008 12:46,8:00:00,8/29/2008 20:46,,,35.01883,-120.91900,AMH,DLC,,,,,,,,,,,,86,AMH,2,,302,1.5,,,,,,,1,1,1,0,Mn,,,,OFF,,ON,,1,,,,,,,,,,,,SIGHTED JUST BEFORE GETTING ON STATION.
SE,CalCOFI0808NH,8/29/2008,12:46,8/29/2008 12:46,8:00:00,8/29/2008 20:46,,,35.01883,-120.91900,AMH,DLC,,,,,,,,,,,,86,AMH,,,,,,,,,,,1,1,1,0,Mn,,,,OFF,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0808NH,8/29/2008,13:10,8/29/2008 13:10,8:00:00,8/29/2008 21:10,,,35.02767,-120.91300,AMH,DLC,,,,,,,,,,,,87,LMM,2,,162,,350,,,,,,2,2,2,0,Mn,,,,OFF,,ON,,1,34,,,AMH,DIGITAL,31,72,,,,,"ONE DORSAL HAS A MISSING PIECE, VERY BAD FLUKE ANGLE SHOT.  STINKY BREATH, PHOTOS #62 AND #72 ARE IDABLE FLUKE SHOT."
SE,CalCOFI0808NH,8/29/2008,13:10,8/29/2008 13:10,8:00:00,8/29/2008 21:10,,,35.02767,-120.91300,AMH,DLC,,,,,,,,,,,,87,LMM,,,,,,,,,,,2,2,2,0,Mn,,,,OFF,,ON,,1,34,,,,,,,,,,,LOST ANIMALS.
SB,CalCOFI0808NH,8/29/2008,14:29,8/29/2008 14:29,8:00:00,8/29/2008 22:29,,,35.01550,-120.87717,AMH,DLC,,,,,,,,,,,,88,AMH,5,,151,,300,,,,,,3,3,3,0,Mn,,,,OFF,,ON,,1,,,,,,,,,,,,
SE,CalCOFI0808NH,8/29/2008,14:29,8/29/2008 14:29,8:00:00,8/29/2008 22:29,,,35.01550,-120.87717,AMH,DLC,,,,,,,,,,,,88,AMH,,,,,,,,,,,3,3,3,0,Mn,,,,OFF,,ON,,1,,,,,,,,,,,,LOST AFTER INITIAL SIGHTING.
SB,CalCOFI0808NH,8/29/2008,14:49,8/29/2008 14:49,8:00:00,8/29/2008 22:49,,,35.04167,-120.83683,AMH,DLC,,,,,,,,,,,,89,LMM,5,,21,,150,,,,,,2,2,2,0,Mn,,,,OFF,,ON,,0,,,,,,,,,,,,
SE,CalCOFI0808NH,8/29/2008,14:49,8/29/2008 14:49,8:00:00,8/29/2008 22:49,,,35.04167,-120.83683,AMH,DLC,,,,,,,,,,,,89,LMM,,,,,,,,,,,2,2,2,0,Mn,,,,OFF,,ON,,0,,,,,,,,,,,,
SB,CalCOFI0808NH,8/30/2008,6:29,8/30/2008 6:29,8:00:00,8/30/2008 14:29,,,33.82050,-118.95950,DLC,AMH,,,,,,,,,,,,90,AMH,5,,179,1,,,1.0,0.3,192,201,58,42,71,ND,Dsp,,,,ON,,OFF,,1,,,,,,,,,,,,BIRDS ASSOCIATED.
SE,CalCOFI0808NH,8/30/2008,6:33,8/30/2008 6:33,8:00:00,8/30/2008 14:33,,,33.81417,-118.94933,DLC,AMH,,,,,,,,,,,,90,AMH,5,,237,1.3,,,,,,,58,42,71,ND,Dsp,,,,ON,,OFF,,1,,,,,,,,,,,,BEHIND VESSEL.
SB,CalCOFI0808NH,8/30/2008,6:35,8/30/2008 6:35,8:00:00,8/30/2008 14:35,,,33.81100,-118.94383,DLC,AMH,,,,,,,,,,,,91,DLC,4,,67,,320,,,,,,15,13,20,0,Dsp,,,,ON,,OFF,,1,,,,,,,,,,,,"1 ZACA WITH THE GROUP, SLOW SURFACINGS."
SE,CalCOFI0808NH,8/30/2008,6:37,8/30/2008 6:37,8:00:00,8/30/2008 14:37,,,33.80750,-118.93833,DLC,AMH,,,,,,,,,,,,91,DLC,4,,322,3.9,,,,,,,15,13,20,0,Dsp,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0808NH,8/30/2008,6:42,8/30/2008 6:42,8:00:00,8/30/2008 14:42,,,33.79800,-118.92317,DLC,AMH,,,,,,,,,,,,92,AMH,5,,177,0.8,,,,,,,5,3,8,ND,Dsp,,,,ON,,OFF,,2,,,,,,,,,,,,LEAPING OUT OF THE WATER.
SE,CalCOFI0808NH,8/30/2008,6:42,8/30/2008 6:42,8:00:00,8/30/2008 14:42,,,33.79800,-118.92317,DLC,AMH,,,,,,,,,,,,92,AMH,,,,,,,,,,,5,3,8,ND,Dsp,,,,ON,,OFF,,2,,,,,,,,,,,,
SB,CalCOFI0808NH,8/30/2008,6:49,8/30/2008 6:49,8:00:00,8/30/2008 14:49,,,33.78717,-118.90500,DLC,AMH,,,,,,,,,,,,93,AMH,5,,119,1,,,,,,,7,6,10,0,DC,,,,ON,,OFF,,1,,,,,,,,,,,,4 BULLER'S SHEARWATERS AND 3 CALIFORNIA GULLS ASSOCIATED.
SE,CalCOFI0808NH,8/30/2008,6:52,8/30/2008 6:52,8:00:00,8/30/2008 14:52,,,33.78183,-118.89617,DLC,AMH,,,,,,,,,,,,93,AMH,5,,98,,50,,,,,,7,6,10,0,DC,,,,ON,,OFF,,1,,,,,,,,,,,,APPROACHED BOAT AND MOVED TO STERN.
SB,CalCOFI0808NH,8/30/2008,6:58,8/30/2008 6:58,8:00:00,8/30/2008 14:58,,,33.77233,-118.88017,DLC,AMH,,,,,,,,,,,,94,AMH,5,,152,0.2,,,,,,,55,43,70,ND,Dsp,,,,ON,,OFF,,2,,,,,,,,,,,,PORPOISING.
SE,CalCOFI0808NH,8/30/2008,7:06,8/30/2008 7:06,8:00:00,8/30/2008 15:06,,,33.75817,-118.85600,DLC,AMH,,,,,,,,,,,,94,AMH,1,,203,0.4,,,,,,,55,43,70,ND,Dsp,,,,ON,,OFF,,2,,,,,,,,,,,,
SB,CalCOFI0808NH,8/30/2008,7:11,8/30/2008 7:11,8:00:00,8/30/2008 15:11,,,33.75100,-118.84350,DLC,AMH,,,,,,,,,,,,95,LMM,5,,125,0.5,,,1.0,0.5,119,148,200,160,225,ND,Dsp,,,,OFF,,OFF,,1,,,,,,,,,,,,"WIDELY SPREAD, NOT RISING MUCH OUT OF THE WATER.  OFF EFFORT BECAUSE OF INIT OBSERVER"
SE,CalCOFI0808NH,8/30/2008,7:18,8/30/2008 7:18,8:00:00,8/30/2008 15:18,,,33.73933,-118.82300,DLC,AMH,,,,,,,,,,,,95,LMM,5,,169,2,,,2.0,0.2,153,186,200,160,225,ND,Dsp,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0808NH,8/30/2008,8:14,8/30/2008 8:14,8:00:00,8/30/2008 16:14,,,33.65050,-118.66983,LMM,AMH,,,,,,,,,,,,96,LMM,5,,75,0.8,,,,,,,58,45,67,ND,UD,,,,ON,,OFF,,3,8,,,,,,,,,,,
SE,CalCOFI0808NH,8/30/2008,8:22,8/30/2008 8:22,8:00:00,8/30/2008 16:22,,,33.63733,-118.65000,LMM,AMH,,,,,,,,,,,,96,LMM,5,,346,1.3,,,1.3,0.8,341,351,58,45,67,ND,UD,,,,ON,,OFF,,3,8,,,,,,,,,,,ACROBATIC LEAPS
SB,CalCOFI0808NH,8/30/2008,8:26,8/30/2008 8:26,8:00:00,8/30/2008 16:26,,,33.63050,-118.63950,LMM,AMH,,,,,,,,,,,,97,LMM,5,,107,0.8,,,,,,,72,61,84,ND,DC,,,,ON,,OFF,,1,,,,,,,,,,,,LONG LINE OF ANIMAL MOVING OPPOSITE DIRECTIONS OF SHIP
SE,CalCOFI0808NH,8/30/2008,8:32,8/30/2008 8:32,8:00:00,8/30/2008 16:32,,,33.62017,-118.62367,LMM,AMH,,,,,,,,,,,,97,LMM,5,,302,1.4,,,20m,,286,321,72,61,84,ND,DC,,,,ON,,OFF,,1,,,,,,,,,,,,ANIMALS MOVED BEHIND VESSEL AND CONTINUED ON
SB,CalCOFI0808NH,8/30/2008,9:27,8/30/2008 9:27,8:00:00,8/30/2008 17:27,,,33.53017,-118.47550,DLC,LMM,,,,,,,,,,,,98,LMM,1,,66,1.7,,,,,,,82,71,97,ND,Dsp,,,,OFF,6,OFF,,2,8,,,,,,,,,,,
SE,CalCOFI0808NH,8/30/2008,9:30,8/30/2008 9:30,8:00:00,8/30/2008 17:30,,,33.52433,-118.46467,DLC,LMM,,,,,,,,,,,,98,LMM,1,,12,0.9,,,0.9,0.6,32,352,82,71,97,ND,Dsp,,,,OFF,6,OFF,,2,,,,,,,,,,,,
SB,CalCOFI0808NH,8/30/2008,11:21,8/30/2008 11:21,8:00:00,8/30/2008 19:21,,,33.32383,-118.17950,LMM,AMH,,,,,,,,,,,,99,LMM,5,,152,3.9,,,,,,,12,7,16,0,Gg,,,,OFF,6,OFF,,1,8,,,LLM,DIGITAL,1,8,,,,,
SE,CalCOFI0808NH,8/30/2008,11:26,8/30/2008 11:26,8:00:00,8/30/2008 19:26,,,33.31483,-118.16733,LMM,AMH,,,,,,,,,,,,99,LMM,5,,276,,500,,,,,,12,7,16,0,Gg,,,,OFF,6,OFF,,1,,,,,,,,,,,,
