SE,CalCOFI1210NH,11/4/2012,13:07,41217.55,8:00,11/4/12 21:07,,,34.30298,-120.20804,KW,AB,G,6,HZ,10,170,240,SE,260,7,3,4,92,KW,1,120,107,0.1,,,,,,,170,158,185,ND,Dc,,,,ON,,OFF,4,2,5,8,Y,KW,428,562,,AB,121,137,,
SB,CalCOFI1210NH,11/4/2012,13:40,41217.57,8:00,11/4/12 21:40,,,34.26619,-120.11654,KW,AB,G,6,HZ,10,180,240,SE,260,7,3,4,93,KW,1,120,64,1,,,,,,,12,7,16,ND,DSP,,,,ON,,OFF,4,1,,,,,,,,,,,,
SE,CalCOFI1210NH,11/4/2012,13:40,41217.57,8:00,11/4/12 21:40,,,34.26619,-120.11654,KW,AB,G,6,HZ,10,180,240,SE,260,7,3,4,93,KW,1,120,64,1,,,,,,,12,7,16,ND,DSP,,,,ON,,OFF,4,1,,,,,,,,,,,,
SB,CalCOFI1210NH,11/4/2012,13:53,41217.58,8:00,11/4/12 21:53,,,34.25289,-120.08048,KW,AB,G,6,HZ,10,180,240,SE,260,7,3,4,94,AB,1,120,137,0.1,,,,,138,163,210,180,240,ND,DSP,,,,ON,,OFF,4,2,4,8,,,,,,,,,,
SE,CalCOFI1210NH,11/4/2012,13:53,41217.58,8:00,11/4/12 21:53,,,34.25289,-120.08048,KW,AB,G,6,HZ,10,180,240,SE,260,7,3,4,94,AB,1,120,137,0.1,,,,,138,163,210,180,240,ND,DSP,,,,ON,,OFF,4,2,4,8,,,,,,,,,,
SB,CalCOFI1210NH,11/5/2012,7:54,41218.33,8:00,11/5/12 15:54,,,33.00050,-117.58117,KW,AB,G,6,HZ,15,80,140,SE,120,8,2,2,95,KW,2,145,67,2.1,,,,,,,2,2,2,0,Bp,,,,ON,,OFF,4,1,,,,,,,,,,,,Begin last transit towards port San Diego--no array.
SE,CalCOFI1210NH,11/5/2012,7:54,41218.33,8:00,11/5/12 15:54,,,33.00050,-117.58117,KW,AB,G,6,HZ,15,80,140,SE,120,8,2,2,95,KW,2,145,67,2.1,,,,,,,2,2,2,0,Bp,,,,ON,,OFF,4,1,,,,,,,,,,,,Begin last transit towards port San Diego--no array.
SB,CalCOFI1210NH,11/5/2012,8:04,41218.34,8:00,11/5/12 16:04,,,32.97750,-117.55750,KW,AB,G,6,HZ,15,80,140,SE,120,6,2,2,96,KW,2,144,74,0.6,,,,,,,24,16,30,ND,DSP,,,,ON,,OFF,4,1,8,,,,,,,,,,,
SE,CalCOFI1210NH,11/5/2012,8:04,41218.34,8:00,11/5/12 16:04,,,32.97750,-117.55750,KW,AB,G,6,HZ,15,80,140,SE,120,6,2,2,96,KW,2,144,74,0.6,,,,,,,24,16,30,ND,DSP,,,,ON,,OFF,4,1,8,,,,,,,,,,,
SB,CalCOFI1210NH,11/5/2012,9:00,41218.38,8:00,11/5/12 17:00,,,32.85667,-117.43900,KW,AB,G,6,HZ,15,115,160,SE,120,6,2,2,97,KW,1,136,120,1,,,,,,,79,71,82,ND,DSP,,,,ON,,OFF,4,8,4,,,,,,,,,,,
SE,CalCOFI1210NH,11/5/2012,9:00,41218.38,8:00,11/5/12 17:00,,,32.85667,-117.43900,KW,AB,G,6,HZ,15,115,160,SE,120,6,2,2,97,KW,1,136,120,1,,,,,,,79,71,82,ND,DSP,,,,ON,,OFF,4,8,4,,,,,,,,,,,
SB,CalCOFI1210NH,11/5/2012,9:05,41218.38,8:00,11/5/12 17:05,,,32.84667,-117.41683,KW,AB,G,6,HZ,15,115,160,SE,120,6,2,2,98,AB,1,143,222,0.3,,,,,,,44,38,49,ND,UD,,,,ON,,OFF,4,2,8,,,,,,,,,,,
SE,CalCOFI1210NH,11/5/2012,9:05,41218.38,8:00,11/5/12 17:05,,,32.84667,-117.41683,KW,AB,G,6,HZ,15,115,160,SE,120,6,2,2,98,AB,1,143,222,0.3,,,,,,,44,38,49,ND,UD,,,,ON,,OFF,4,2,8,,,,,,,,,,,
SB,CalCOFI1210NH,11/5/2012,9:06,41218.38,8:00,11/5/12 17:06,,,32.84417,-117.42817,KW,AB,G,6,HZ,15,115,160,SE,120,6,2,2,99,AB,1,143,194,0.6,,,,,,,71,63,80,ND,DSP,,,,ON,,OFF,4,2,4,,,,,,,,,,,
SE,CalCOFI1210NH,11/5/2012,9:06,41218.38,8:00,11/5/12 17:06,,,32.84417,-117.42817,KW,AB,G,6,HZ,15,115,160,SE,120,6,2,2,99,AB,1,143,194,0.6,,,,,,,71,63,80,ND,DSP,,,,ON,,OFF,4,2,4,,,,,,,,,,,
SB,CalCOFI1210NH,11/5/2012,9:15,41218.39,8:00,11/5/12 17:15,,,32.82267,-117.41017,KW,AB,G,6,HZ,15,115,160,SE,120,6,2,2,100,KW,2,145,134,1,,,,,,,2,2,2,ND,Bm,,,,ON,,OFF,4,2,4,,Y,KW,,564,646,,,,,
SE,CalCOFI1210NH,11/5/2012,9:15,41218.39,8:00,11/5/12 17:15,,,32.82267,-117.41017,KW,AB,G,6,HZ,15,115,160,SE,120,6,2,2,100,KW,2,145,134,1,,,,,,,2,2,2,ND,Bm,,,,ON,,OFF,4,2,4,,Y,KW,,564,646,,,,,
