SB,CalCOFI1001NH,2/1/10 10:16,,2/1/2010 10:16,8:00:00,2/1/2010 18:16,,,36.79131,-121.95980,JK,KW,,,,,,,,,,,,91,JK,2,265.4736,240,1.00,,,,,,,750,680,900,nd,UD,,,,ON,,OFF,,,,,,,,,,,,,,220-120 bearing for the wide pread school .1.5 retical long .Grampus/lags
SE,CalCOFI1001NH,2/1/10 10:16,,2/1/2010 10:16,8:00:00,2/1/2010 18:16,,,36.79131,-121.95980,JK,KW,,,,,,,,,,,,91,JK,2,265.4736,240,1.00,,,,,,,750,680,900,nd,UD,,,,ON,,OFF,,,,,,,,,,,,,,220-120 bearing for the wide pread school .1.5 retical long .Grampus/lags
SB,CalCOFI1001NH,2/1/10 13:37,,2/1/2010 13:37,8:00:00,2/1/2010 21:37,,,36.78047,-122.06190,KW,KW,,,,,,,,,,,,92,KW,3,242.3405,220,0.60,,,,,,,4,4,5,nd,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,2/1/10 13:37,,2/1/2010 13:37,8:00:00,2/1/2010 21:37,,,36.78047,-122.06190,KW,KW,,,,,,,,,,,,92,KW,3,242.3405,220,0.60,,,,,,,4,4,5,nd,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,2/1/10 13:40,,2/1/2010 13:40,8:00:00,2/1/2010 21:40,,,36.77766,-122.06850,KW,KW,,,,,,,,,,,,93,KW,3,240.6304,240,0.80,,,,,,,2,2,2,nd,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,2/1/10 13:40,,2/1/2010 13:40,8:00:00,2/1/2010 21:40,,,36.77766,-122.06850,KW,KW,,,,,,,,,,,,93,KW,3,240.6304,240,0.80,,,,,,,2,2,2,nd,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,2/1/10 14:03,,2/1/2010 14:03,8:00:00,2/1/2010 22:03,,,36.74860,-122.12900,JK,KW,,,,,,,,,,,,94,KW,1,239.9211,144,0.30,,,,,,,2,2,2,0,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,2/1/10 14:03,,2/1/2010 14:03,8:00:00,2/1/2010 22:03,,,36.74860,-122.12900,JK,KW,,,,,,,,,,,,94,KW,1,239.9211,144,0.30,,,,,,,2,2,2,0,Er,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,2/1/10 14:12,,2/1/2010 14:12,8:00:00,2/1/2010 22:12,,,36.73675,-122.15410,JK,KW,,,,,,,,,,,,95,KW,1,239.5778,320,0.15,,,,,,,2,2,3,nd,ULW,,,,ON,,OFF,,,,,,,,,,,,,,might be ER whales
SE,CalCOFI1001NH,2/1/10 14:12,,2/1/2010 14:12,8:00:00,2/1/2010 22:12,,,36.73675,-122.15410,JK,KW,,,,,,,,,,,,95,KW,1,239.5778,320,0.15,,,,,,,2,2,3,nd,ULW,,,,ON,,OFF,,,,,,,,,,,,,,might be ER whales
SB,CalCOFI1001NH,2/1/10 14:43,,2/1/2010 14:43,8:00:00,2/1/2010 22:43,,,36.69424,-122.23890,JK,KW,,,,,,,,,,,,96,KW,2,238.5957,244,0.80,,,,,,,7,7,9,nd,Pd,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,2/1/10 14:43,,2/1/2010 14:43,8:00:00,2/1/2010 22:43,,,36.69424,-122.23890,JK,KW,,,,,,,,,,,,96,KW,2,238.5957,244,0.80,,,,,,,7,7,9,nd,Pd,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,2/2/10 8:49,,2/2/2010 8:49,8:00:00,2/2/2010 16:49,,,35.99453,-123.74670,JK,KW,,,,,,,,,,,,99,KW,2,242.0893,240,0.12,,,,,,,340,235,465,,Lb,,,,ON,,ON,,,,,,,,,,,,,,15% L.o. mixed in group. Possibly some commons as well.  some birds with group.  Lb (85%) and Lo (15%) mixed group.
SB,CalCOFI1001NH,2/2/10 8:49,,2/2/2010 8:49,8:00:00,2/2/2010 16:49,,,35.99453,-123.74670,JK,KW,,,,,,,,,,,,99A,KW,2,242.0893,240,0.12,,,,,,,60,41,82,,Lo,,,,ON,,ON,,,,,,,,,,,,,,15% L.o. mixed in group. Possibly some commons as well.  some birds with group.  Lb (85%) and Lo (15%) mixed group.
SE,CalCOFI1001NH,2/2/10 8:49,,2/2/2010 8:49,8:00:00,2/2/2010 16:49,,,35.99453,-123.74670,JK,KW,,,,,,,,,,,,99,KW,2,242.0893,240,0.12,,,,,,,340,235,465,,Lb,,,,ON,,ON,,,,,,,,,,,,,,15% L.o. mixed in group. Possibly some commons as well.  some birds with group.  Lb (85%) and Lo (15%) mixed group.
SE,CalCOFI1001NH,2/2/10 8:49,,2/2/2010 8:49,8:00:00,2/2/2010 16:49,,,35.99453,-123.74670,JK,KW,,,,,,,,,,,,99B,KW,2,242.0893,240,0.12,,,,,,,60,41,82,,Lo,,,,ON,,ON,,,,,,,,,,,,,,15% L.o. mixed in group. Possibly some commons as well.  some birds with group.  Lb (85%) and Lo (15%) mixed group.
SB,CalCOFI1001NH,2/2/10 12:16,,2/2/2010 12:16,8:00:00,2/2/2010 20:16,,,35.83135,-124.10910,KW,JK,,,,,,,,,,,,101A,KW,3,239.4219,210,0.20,,,,,,,320,280,400,nd,Lb,,,,OFF,,ON,,,,,,,,,,,,,,possible Lo mixed in.
SE,CalCOFI1001NH,2/2/10 12:16,,2/2/2010 12:16,8:00:00,2/2/2010 20:16,,,35.83135,-124.10910,KW,JK,,,,,,,,,,,,101A,KW,3,239.4219,210,0.20,,,,,,,320,280,400,nd,Lb,,,,OFF,,ON,,,,,,,,,,,,,,possible Lo mixed in.
SB,CalCOFI1001NH,2/2/10 17:20,,2/2/2010 17:20,8:00:00,2/3/2010 1:20,,,35.62132,-124.54080,KW,KW,,,,,,,,,,,,117,KW,2,225.6972,,,400,,,,,,2,2,3,nd,Bp,,,,OFF,,OFF,,,,,,,,,,,,,,crew let us know off effort and JJ and KW verified.
SE,CalCOFI1001NH,2/2/10 17:20,,2/2/2010 17:20,8:00:00,2/3/2010 1:20,,,35.62132,-124.54080,KW,KW,,,,,,,,,,,,117,KW,2,225.6972,,,400,,,,,,2,2,3,nd,Bp,,,,OFF,,OFF,,,,,,,,,,,,,,crew let us know off effort and JJ and KW verified.
SB,CalCOFI1001NH,2/3/10 7:05,,2/3/2010 7:05,8:00:00,2/3/2010 15:05,,,35.05413,-124.13460,JK,JK,,,,,,,,,,,,103,JK,2,58.58398,98,0.50,,,,,,,26,15,35,nd,UD,,,,OFF,,OFF,,,,,,,,,,,,,,possibly commons
SE,CalCOFI1001NH,2/3/10 7:05,,2/3/2010 7:05,8:00:00,2/3/2010 15:05,,,35.05413,-124.13460,JK,JK,,,,,,,,,,,,103,JK,2,58.58398,98,0.50,,,,,,,26,15,35,nd,UD,,,,OFF,,OFF,,,,,,,,,,,,,,possibly commons
SB,CalCOFI1001NH,2/3/10 8:01,,2/3/2010 8:01,8:00:00,2/3/2010 16:01,,,35.12568,-123.97510,JK,KW,,,,,,,,,,,,106,KW,3,61.88496,110,1.00,,,,,,,6,5,8,0,Pd,,,,ON,,OFF,,,,,,,,,,,,,,
SE,CalCOFI1001NH,2/3/10 8:01,,2/3/2010 8:01,8:00:00,2/3/2010 16:01,,,35.12568,-123.97510,JK,KW,,,,,,,,,,,,106,KW,3,61.88496,110,1.00,,,,,,,6,5,8,0,Pd,,,,ON,,OFF,,,,,,,,,,,,,,
SB,CalCOFI1001NH,2/3/10 12:48,,2/3/2010 12:48,8:00:00,2/3/2010 20:48,,,35.34743,-123.53390,JK,KW,,,,,,,,,,,,112,KW,3,61.32925,80,2.00,,,,,,,8,8,9,0,Pd,,,,ON,,ON,,,,,,,,,,,,,,
SE,CalCOFI1001NH,2/3/10 12:48,,2/3/2010 12:48,8:00:00,2/3/2010 20:48,,,35.34743,-123.53390,JK,KW,,,,,,,,,,,,112,KW,3,61.32925,80,2.00,,,,,,,8,8,9,0,Pd,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1001NH,2/3/10 13:36,,2/3/2010 13:36,8:00:00,2/3/2010 21:36,,,35.39665,-123.38750,JK,KW,,,,,,,,,,,,114,KW,3,68.24602,30,1.60,,,,,,,26,22,30,3,Pd,,,,ON,,ON,,,,,,,,,,,,,,
SE,CalCOFI1001NH,2/3/10 13:36,,2/3/2010 13:36,8:00:00,2/3/2010 21:36,,,35.39665,-123.38750,JK,KW,,,,,,,,,,,,114,KW,3,68.24602,30,1.60,,,,,,,26,22,30,3,Pd,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI1001NH,2/3/10 13:55,,2/3/2010 13:55,8:00:00,2/3/2010 21:55,,,35.41389,-123.33500,KW,KW,,,,,,,,,,,,115,KW,3,67.78308,73,2.00,,,,,,,1,1,1,nd,Pd,,,,OFF,,ON,,,,,,,,,,,,,,
SE,CalCOFI1001NH,2/3/10 13:55,,2/3/2010 13:55,8:00:00,2/3/2010 21:55,,,35.41389,-123.33500,KW,KW,,,,,,,,,,,,115,KW,3,67.78308,73,2.00,,,,,,,1,1,1,nd,Pd,,,,OFF,,ON,,,,,,,,,,,,,,
